Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"scrollToElement(findTestObject(""Object Repository/Destinos/Page_Olva Courier  Datos Personales/button_LIMA (1)""), 0)",Firefox 133.0,,,27-11-2024 17:13:16,27-11-2024 17:13:17,"0,552s",PASSED
"click(findTestObject(""Object Repository/Destinos/Page_Olva Courier  Datos Personales/button_LIMA (1)""))",Firefox 133.0,,,27-11-2024 17:13:17,27-11-2024 17:13:17,"0,657s",PASSED
"click(findTestObject(""Object Repository/Destinos/Page_Olva Courier  Datos Personales/a_ICA""))",Firefox 133.0,,,27-11-2024 17:13:17,27-11-2024 17:13:18,"0,439s",PASSED
"click(findTestObject(""Object Repository/Destinos/Page_Olva Courier  Datos Personales/button_ICA""))",Firefox 133.0,,,27-11-2024 17:13:18,27-11-2024 17:13:18,"0,446s",PASSED
"click(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/span_Ingrese el punto de llegada""))",Firefox 133.0,,,27-11-2024 17:13:18,27-11-2024 17:13:19,"0,622s",PASSED
"click(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/span_AMAZONAS - BAGUA - BAGUA""))",Firefox 133.0,,,27-11-2024 17:13:19,27-11-2024 17:13:19,"0,490s",PASSED
"click(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/span_Tipo de entrega""))",Firefox 133.0,,,27-11-2024 17:13:19,27-11-2024 17:13:20,"0,436s",PASSED
"click(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/a_Recojo en tienda""))",Firefox 133.0,,,27-11-2024 17:13:20,27-11-2024 17:13:20,"0,465s",PASSED
"click(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/span_Tienda""))",Firefox 133.0,,,27-11-2024 17:13:20,27-11-2024 17:13:21,"0,973s",PASSED
"click(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/span_BAGUA CHICA - BAGUA - PJ ALFONSO UGART_d3a165""))",Firefox 133.0,,,27-11-2024 17:13:21,27-11-2024 17:13:22,"0,462s",PASSED
"click(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/span_Tipo De Documento_1""))",Firefox 133.0,,,27-11-2024 17:13:22,27-11-2024 17:13:22,"0,469s",PASSED
"click(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/a_DNI""))",Firefox 133.0,,,27-11-2024 17:13:22,27-11-2024 17:13:22,"0,457s",PASSED
"setText(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/input_CARN EXT_txt_consignado_dni""), ""71735785"")",Firefox 133.0,,,27-11-2024 17:13:22,27-11-2024 17:13:23,"0,505s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/span_RIOS""), 0)",Firefox 133.0,,,27-11-2024 17:13:23,27-11-2024 17:13:24,"0,935s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/div_RIOS""), 0)",Firefox 133.0,,,27-11-2024 17:13:24,27-11-2024 17:13:24,"0,227s",PASSED
"scrollToElement(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/button_CONTINUAR""), 0)",Firefox 133.0,,,27-11-2024 17:13:24,27-11-2024 17:13:24,"0,233s",PASSED
"click(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/button_CONTINUAR""))",Firefox 133.0,,,27-11-2024 17:13:24,27-11-2024 17:13:25,"0,448s",PASSED
"click(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Confirma tus datos/button_IR A PAGAR S 14.50""))",Firefox 133.0,,,27-11-2024 17:13:25,27-11-2024 17:13:27,"1,716s",PASSED
delay(3),Firefox 133.0,,,27-11-2024 17:13:27,27-11-2024 17:13:30,"3,003s",PASSED
"setText(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Confirma tus datos/input_Tienes envos con recojo en tienda, se_b85f5d""), ""1"")",Firefox 133.0,,,27-11-2024 17:13:30,27-11-2024 17:13:30,"0,666s",PASSED
"setText(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Confirma tus datos/input_Tienes envos con recojo en tienda, se_af5936""), ""1"")",Firefox 133.0,,,27-11-2024 17:13:30,27-11-2024 17:13:31,"0,910s",PASSED
"setText(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Confirma tus datos/input_Tienes envos con recojo en tienda, se_653975""), ""1"")",Firefox 133.0,,,27-11-2024 17:13:31,27-11-2024 17:13:32,"0,866s",PASSED
"setText(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Confirma tus datos/input_Tienes envos con recojo en tienda, se_8615a0""), ""1"")",Firefox 133.0,,,27-11-2024 17:13:32,27-11-2024 17:13:33,"0,862s",PASSED
"click(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Confirma tus datos/center_Aceptar""))",Firefox 133.0,,,27-11-2024 17:13:33,27-11-2024 17:13:33,"0,642s",PASSED
